scenario_id,p,kappa,replicate,estimator_variant,q_used,backbone_hat,r_f,mae_b,p_hat,kappa_hat,d_hat,fallback_weight
p06_k01,0.65,1.0,0,estimated_aqf,0.27074223227018857,10.002572777547401,1.248589575178623,0.0025727775474013725,0.40156962688824077,1.7187875059722035,1.2153663008916586,0.6076831504458293
p06_k01,0.65,1.0,1,fixed_q_0.1,0.1,9.08011164606865,2.3831895949947333,0.9198883539313503,,,,
p06_k01,0.65,1.0,1,fixed_q_0.2,0.2,9.693454621244562,1.5901431566168724,0.3065453787554375,,,,
p06_k01,0.65,1.0,1,fixed_q_0.3,0.3,9.99978919420539,1.2423926311682612,0.00021080579461063564,,,,
p06_k01,0.65,1.0,1,oracle_aqf,0.2781259150554471,9.931590690501732,1.315598652608453,0.06840930949826785,,,,
p06_k01,0.65,1.0,1,estimated_aqf,0.2580842424128391,9.885840543257059,1.3662200331534953,0.11415945674294115,0.4385537621636267,1.4697330085780635,1.0392581768992548,0.5196290884496274
p06_k01,0.65,1.0,2,fixed_q_0.1,0.1,9.194201898433656,2.3320157641850496,0.805798101566344,,,,
p06_k01,0.65,1.0,2,fixed_q_0.2,0.2,9.738752951740004,1.6379177959183506,0.261247048259996,,,,
p06_k01,0.65,1.0,2,fixed_q_0.3,0.3,10.123214652087158,1.2105424045955326,0.12321465208715843,,,,
p06_k01,0.65,1.0,2,oracle_aqf,0.2781259150554471,10.05799793697621,1.2791449346224413,0.057997936976210696,,,,
p06_k01,0.65,1.0,2,estimated_aqf,0.20140667487487732,9.74259655144228,1.6333611282659604,0.2574034485577208,0.628334694099417,1.9464456900172253,1.3763449466225086,0.6881724733112543
p06_k01,0.65,1.0,3,fixed_q_0.1,0.1,9.228321951154069,2.2880512123144934,0.7716780488459314,,,,
p06_k01,0.65,1.0,3,fixed_q_0.2,0.2,9.650444663639652,1.7177548918015688,0.3495553363603481,,,,
p06_k01,0.65,1.0,3,fixed_q_0.3,0.3,10.011904467045532,1.2886778367483755,0.011904467045532385,,,,
p06_k01,0.65,1.0,3,oracle_aqf,0.2781259150554471,9.923568918176342,1.3879774629210349,0.07643108182365843,,,,
p06_k01,0.65,1.0,3,estimated_aqf,0.23034575840891008,9.755696237440345,1.5865930574120315,0.2443037625596549,0.5557700732015297,1.5631950624173852,1.1053458289526614,0.5526729144763307
p06_k01,0.65,1.0,4,fixed_q_0.1,0.1,9.228717328277519,2.2411944284907075,0.7712826717224814,,,,
p06_k01,0.65,1.0,4,fixed_q_0.2,0.2,9.746391818943028,1.5611211231916466,0.2536081810569719,,,,
p06_k01,0.65,1.0,4,fixed_q_0.3,0.3,10.060425149526212,1.1999485455969194,0.06042514952621225,,,,
p06_k01,0.65,1.0,4,oracle_aqf,0.2781259150554471,9.974820280008927,1.2933920380188313,0.025179719991072602,,,,
p06_k01,0.65,1.0,4,estimated_aqf,0.23053579687680542,9.844008713918798,1.4430928191710366,0.1559912860812016,0.5697616762413158,1.3865356580318076,0.980428766151243,0.4902143830756215
p06_k01,0.65,1.0,5,fixed_q_0.1,0.1,9.295721093571222,2.1495709944582706,0.7042789064287778,,,,
p06_k01,0.65,1.0,5,fixed_q_0.2,0.2,9.706694326681253,1.6325948598439979,0.2933056733187467,,,,
p06_k01,0.65,1.0,5,fixed_q_0.3,0.3,10.161269552837314,1.1331997490971562,0.16126955283731448,,,,
p06_k01,0.65,1.0,5,oracle_aqf,0.2781259150554471,10.026902974180489,1.2743493378948318,0.026902974180488926,,,,
p06_k01,0.65,1.0,5,estimated_aqf,0.2067283568106203,9.749022545815222,1.5828383104886754,0.25097745418477757,0.6162818747060681,1.887100748310855,1.3343817359128138,0.6671908679564069
p06_k01,0.65,1.0,6,fixed_q_0.1,0.1,9.21813249661501,2.2797495631633544,0.7818675033849907,,,,
p06_k01,0.65,1.0,6,fixed_q_0.2,0.2,9.574629942525773,1.7883606510299197,0.4253700574742272,,,,
p06_k01,0.65,1.0,6,fixed_q_0.3,0.3,9.967442264112085,1.3098817537651866,0.032557735887914774,,,,
p06_k01,0.65,1.0,6,oracle_aqf,0.2781259150554471,9.903857858202274,1.3821504892574992,0.09614214179772596,,,,
p06_k01,0.65,1.0,6,estimated_aqf,0.26320450700236636,9.872012484415333,1.419306228374891,0.12798751558466748,0.42015537139317405,1.548484043877961,1.0949435679852735,0.5474717839926367
p06_k01,0.65,1.0,7,fixed_q_0.1,0.1,9.023901242615668,2.3041086825346557,0.9760987573843316,,,,
p06_k01,0.65,1.0,7,fixed_q_0.2,0.2,9.566947155630388,1.6270887691297906,0.43305284436961244,,,,
p06_k01,0.65,1.0,7,fixed_q_0.3,0.3,9.957522794659758,1.2010848042141729,0.04247720534024246,,,,
p06_k01,0.65,1.0,7,oracle_aqf,0.2781259150554471,9.873545722008066,1.287758672915554,0.1264542779919342,,,,
p06_k01,0.65,1.0,7,estimated_aqf,0.2533041298828051,9.787308155828047,1.3801704044759568,0.2126918441719532,0.4650323719610167,1.754362226698964,1.2405214271563685,0.6202607135781842
p06_k01,0.65,1.0,8,fixed_q_0.1,0.1,9.347841504189157,1.9877553516996993,0.6521584958108431,,,,
p06_k01,0.65,1.0,8,fixed_q_0.2,0.2,9.735935281483888,1.4990047189810884,0.2640647185161118,,,,
p06_k01,0.65,1.0,8,fixed_q_0.3,0.3,10.001065133786783,1.2059780823115775,0.001065133786783079,,,,
p06_k01,0.65,1.0,8,oracle_aqf,0.2781259150554471,9.942366290177349,1.2668991252643116,0.05763370982265137,,,,
p06_k01,0.65,1.0,8,estimated_aqf,0.24665517462361072,9.88257049971375,1.3314957092230928,0.11742950028624932,0.4919895563603789,2.1052984920778086,1.4886708401700313,0.7443354200850156
p06_k01,0.65,1.0,9,fixed_q_0.1,0.1,9.344383878852607,2.11461464401522,0.6556161211473928,,,,
p06_k01,0.65,1.0,9,fixed_q_0.2,0.2,9.79775258714033,1.5175427008713742,0.20224741285966985,,,,
p06_k01,0.65,1.0,9,fixed_q_0.3,0.3,10.102838541768069,1.1640717183131828,0.10283854176806884,,,,
p06_k01,0.65,1.0,9,oracle_aqf,0.2781259150554471,10.054589119156626,1.2170553289658894,0.0545891191566259,,,,
p06_k01,0.65,1.0,9,estimated_aqf,0.27731994433276685,10.054301403414271,1.217376525168766,0.054301403414271476,0.3799028083838697,1.7422721814521105,1.2319724741774662,0.6159862370887331
p06_k01,0.65,1.0,10,fixed_q_0.1,0.1,9.268208492079575,2.2058327388368726,0.7317915079204251,,,,
p06_k01,0.65,1.0,10,fixed_q_0.2,0.2,9.722882449049736,1.6249011026658093,0.2771175509502637,,,,
p06_k01,0.65,1.0,10,fixed_q_0.3,0.3,10.099060044644299,1.2054327360058745,0.09906004464429863,,,,
p06_k01,0.65,1.0,10,oracle_aqf,0.2781259150554471,9.980436625152635,1.3320542986117248,0.019563374847365367,,,,
p06_k01,0.65,1.0,10,estimated_aqf,0.2678594133622921,9.960436869903019,1.3538457708465639,0.039563130096981425,0.41419094154964115,1.7567158390122284,1.242185682383362,0.621092841191681
p06_k01,0.65,1.0,11,fixed_q_0.1,0.1,9.243832254159878,2.158816979347757,0.7561677458401217,,,,
p06_k01,0.65,1.0,11,fixed_q_0.2,0.2,9.714705137466519,1.5787945622850326,0.28529486253348146,,,,
p06_k01,0.65,1.0,11,fixed_q_0.3,0.3,10.133532912711368,1.1180667804233642,0.13353291271136847,,,,
p06_k01,0.65,1.0,11,oracle_aqf,0.2781259150554471,10.09414645573172,1.1585450685239145,0.09414645573171931,,,,
p06_k01,0.65,1.0,11,estimated_aqf,0.20481035700281522,9.768428023694037,1.5170022161832437,0.23157197630596293,0.6225141692557477,1.8856018146583169,1.3333218297625553,0.6666609148812777
p06_k01,0.65,1.0,12,fixed_q_0.1,0.1,9.26963831065239,2.0802289203362423,0.7303616893476104,,,,
p06_k01,0.65,1.0,12,fixed_q_0.2,0.2,9.736509557334287,1.509412721124119,0.263490442665713,,,,
p06_k01,0.65,1.0,12,fixed_q_0.3,0.3,10.107634333893161,1.1126860475975728,0.10763433389316113,,,,
p06_k01,0.65,1.0,12,oracle_aqf,0.2781259150554471,10.013155498569045,1.2084421232103295,0.013155498569044966,,,,
p06_k01,0.65,1.0,12,estimated_aqf,0.23050696587405903,9.825550312692041,1.408844468833231,0.17444968730795907,0.5580518984722885,1.5219668367182408,1.076193070984507,0.5380965354922534
p06_k01,0.65,1.0,13,fixed_q_0.1,0.1,9.349595557697613,2.0288774471318,0.6504044423023867,,,,
p06_k01,0.65,1.0,13,fixed_q_0.2,0.2,9.704464846005383,1.5721846285649173,0.29553515399461716,,,,
p06_k01,0.65,1.0,13,fixed_q_0.3,0.3,10.035041405553882,1.194725651202587,0.03504140555388169,,,,
p06_k01,0.65,1.0,13,oracle_aqf,0.2781259150554471,9.982114138065622,1.251386481288907,0.0178858619343778,,,,
p06_k01,0.65,1.0,13,estimated_aqf,0.2503189278265752,9.913525920472825,1.3276347331361131,0.08647407952717501,0.473259680304744,1.4414502150366526,1.019259221795224,0.509629610897612
p06_k01,0.65,1.0,14,fixed_q_0.1,0.1,9.191501343282265,2.3043671151126013,0.8084986567177346,,,,
